"year","week","mean.weekly","mean.anom","dectime"
2015,1,5.54937210648148,1.31294800381867,2015.01886792453
2015,2,4.46668154761905,0.670434251725448,2015.03773584906
2015,3,3.20643849206349,-0.0550585732076363,2015.05660377358
2015,4,3.06965773809524,0.289222085702031,2015.07547169811
2015,5,0.968630952380952,-1.41127651375116,2015.09433962264
2015,6,0.178171296296296,-1.90858561906382,2015.11320754717
2015,7,-0.630284391534392,-2.55770323665273,2015.1320754717
2015,8,-0.597260251322751,-2.513446776338,2015.15094339623
2015,9,-0.452321428571429,-2.49654583134638,2015.16981132075
2015,10,-0.118869622728318,-2.41694610074199,2015.18867924528
2015,11,0.854625850340136,-1.80964988746177,2015.20754716981
2015,12,1.15775297619048,-1.97160219301966,2015.22641509434
2015,13,1.84615575396825,-1.83374318746208,2015.24528301887
2015,14,2.61054728835979,-1.69268462635912,2015.2641509434
2015,15,3.1460582010582,-1.84151749893167,2015.28301886792
2015,16,4.70274045729403,-1.01851491421711,2015.30188679245
2015,17,5.76490079365079,-0.727695210070459,2015.32075471698
2015,18,6.64015424225246,-0.649768435567489,2015.33962264151
2015,19,8.06304539871504,-0.0386854779990403,2015.35849056604
2015,20,8.90943121693122,-0.00843716751201054,2015.37735849057
2015,21,9.36638558201058,-0.362839400381817,2015.39622641509
2015,22,9.7025,-0.824255582274159,2015.41509433962
2015,23,10.6095238095238,-0.691891286277255,2015.43396226415
2015,24,11.4227248677249,-0.62143499727221,2015.45283018868
2015,25,12.4681396447468,-0.278232009889005,2015.47169811321
2015,26,13.632380952381,0.230982258019557,2015.49056603774
2015,27,14.0847619047619,0.0812106658797074,2015.50943396226
2015,28,14.3249818121693,-0.222186278966561,2015.52830188679
2015,29,15.2538475529101,0.227259498849958,2015.54716981132
2015,30,15.4740873015873,0.03794062402685,2015.56603773585
2015,31,16.2827645502645,0.512800093289975,2015.58490566038
2015,32,15.6849007936508,-0.336653966397868,2015.60377358491
2015,33,16.1000788926682,-0.0841665272472772,2015.62264150943
2015,34,16.9504497354497,0.699087400894899,2015.64150943396
2015,35,17.4170899470899,1.20085854514327,2015.66037735849
2015,36,16.8110119047619,0.738684446512405,2015.67924528302
2015,37,16.861541005291,1.04450894151231,2015.69811320755
2015,38,16.4807738095238,1.02610938302733,2015.71698113208
2015,39,15.8116666666667,0.820844694560053,2015.7358490566
2015,40,14.7045238095238,0.273419632155503,2015.75471698113
2015,41,13.3878571428571,-0.393253376183609,2015.77358490566
2015,42,12.7608191609977,-0.286192928808031,2015.79245283019
2015,43,11.2089285714286,-1.0335541140421,2015.81132075472
2015,44,10.5882142857143,-0.801455468794596,2015.83018867925
2015,45,10.577380952381,0.0657662433041004,2015.84905660377
2015,46,9.96902777777778,0.337668816446722,2015.8679245283
2015,47,9.19527116402116,0.423327621526154,2015.88679245283
2015,48,8.41779761904762,0.463706983873514,2015.90566037736
2015,49,7.75426587301587,0.572616556389984,2015.92452830189
2015,50,7.5947619047619,1.14842159441483,2015.94339622642
2015,51,7.49987433862434,1.76067369421377,2015.96226415094
2015,52,7.32119047619048,2.26992312930121,2015.98113207547
2015,53,6.01162037037037,1.49332668394187,2016
2016,1,5.41101851851852,1.53556084355815,2016.01886792453
2016,2,5.01800264550265,1.682773651955,2016.03773584906
2016,3,3.42294642857143,0.578092214245152,2016.05660377358
2016,4,3.43727513227513,1.00609738610657,2016.07547169811
2016,5,4.23300925925926,2.1119652613125,2016.09433962264
2016,6,3.05172619047619,1.11059271424473,2016.11320754717
2016,7,2.68077380952381,0.771822614602502,2016.1320754717
2016,8,3.13910714285714,1.1211908749531,2016.15094339623
2016,9,3.35649470899471,1.10187531163898,2016.16981132075
2016,10,3.7494798136646,1.14388624331773,2016.18867924528
2016,11,4.57136904761905,1.51399727367112,2016.20754716981
2016,12,4.41458333333333,0.81807056078646,2016.22641509434
2016,13,4.73482142857143,0.524644738785584,2016.24528301887
2016,14,4.59196428571429,-0.294555150444607,2016.2641509434
2016,15,5.44035714285714,-0.173508772433877,2016.28301886792
2016,16,6.94220238095238,0.561661179331603,2016.30188679245
2016,17,7.41863095238095,0.243760582794231,2016.32075471698
2016,18,7.72077380952381,-0.264503126703921,2016.33962264151
2016,19,8.15369047619048,-0.647668580323747,2016.35849056604
2016,20,8.36646825396825,-1.24748416852212,2016.37735849057
2016,21,10.4782936507937,0.0642817049248962,2016.39622641509
2016,22,12.6309193121693,1.4384267738074,2016.41509433962
2016,23,13.1975,1.25715077779792,2016.43396226415
2016,24,12.6955291005291,0.0467189236514497,2016.45283018868
2016,25,13.0438095238095,-0.267119053573002,2016.47169811321
2016,26,13.7198214285714,-0.201159796548646,2016.49056603774
2016,27,14.5327884070295,0.059481484001507,2016.50943396226
2016,28,15.7934523809524,0.83120790690849,2016.52830188679
2016,29,16.2127380952381,0.830606314869858,2016.54716981132
2016,30,16.2985119047619,0.571356872918621,2016.56603773585
2016,31,16.401746031746,0.410845572453749,2016.58490566038
2016,32,16.5126785714286,0.345978884748855,2016.60377358491
2016,33,17.3986547619048,1.15077614991929,2016.62264150943
2016,34,17.3052285237767,1.07746539058724,2016.64150943396
2016,35,16.7091534391534,0.609411938797046,2016.66037735849
2016,36,17.1098544973545,1.24966578689175,2016.67924528302
2016,37,16.5914880952381,1.07871351947001,2016.69811320755
2016,38,15.6010333994709,0.537947700756433,2016.71698113208
2016,39,14.7466203703704,0.229898814309279,2016.7358490566
2016,40,14.6179232804233,0.738641655856129,2016.75471698113
2016,41,13.7957142857143,0.639053608470935,2016.77358490566
2016,42,13.4686375661376,1.10772856530587,2016.79245283019
2016,43,11.6500595238095,0.136476505982115,2016.81132075472
2016,44,10.683544973545,0.045821683500162,2016.83018867925
2016,45,9.90452380952381,0.148152579883427,2016.84905660377
2016,46,9.65273148148148,0.76016323271089,2016.8679245283
2016,47,8.61553571428571,0.547542487884356,2016.88679245283
2016,48,8.06452380952381,0.775008188886876,2016.90566037736
2016,49,7.19035714285714,0.640906391154217,2016.92452830189
2016,50,5.58034391534392,-0.25849173232832,2016.94339622642
2016,51,4.60400132275132,-0.544706013866442,2016.96226415094
2016,52,4.48405864197531,-0.0342894842729623,2016.98113207547
2016,53,6.12023148148148,1.84337389970151,2017
2017,1,4.10071428571429,0.0655053717141613,2017.01886792453
