"date","mean.sst","min.sst","max.sst","sd","ten","nine","month","year","doy"
2025-02-12,3.83009217391304,3.678,4.21899999999999,0.104085750252111,3.72300000000001,3.9772,2,2025,43
2025-02-13,3.65699130434782,3.40100000000001,4.13,0.147014522952997,3.47699999999998,3.86380000000001,2,2025,44
2025-02-14,3.53252695652174,3.31,3.99299999999999,0.132088525722263,3.38440000000001,3.72159999999999,2,2025,45
2025-02-15,3.58277739130435,3.34699999999998,3.95799999999997,0.123818623010971,3.41899999999998,3.74599999999998,2,2025,46
2025-02-16,3.53107826086957,3.221,3.81200000000001,0.14719742767705,3.32339999999999,3.72300000000001,2,2025,47
2025-02-17,3.26283652173913,2.94799999999998,3.69299999999998,0.144004818886192,3.0674,3.43460000000001,2,2025,48
2025-02-18,3.20879652173913,2.899,3.63499999999999,0.145227379049239,3.01419999999999,3.38240000000001,2,2025,49
2025-02-19,3.40632173913043,3.05700000000002,3.79000000000002,0.144058710194952,3.20339999999999,3.57100000000003,2,2025,50
2025-02-20,2.89348869565217,2.58800000000002,3.33600000000001,0.148037614561132,2.69999999999999,3.06700000000001,2,2025,51
2025-02-21,2.82728869565217,2.52100000000002,3.22000000000003,0.153737479740197,2.62,3.0266,2,2025,52
2025-02-22,2.80690782608695,2.50700000000001,3.24299999999999,0.153392201390282,2.60979999999998,3.01660000000001,2,2025,53
2025-02-23,2.94204173913043,2.64400000000001,3.512,0.174324755000631,2.738,3.18580000000002,2,2025,54
2025-02-24,3.18618956521739,2.99599999999998,3.43599999999998,0.0953842434466745,3.05940000000002,3.31900000000002,2,2025,55
2025-02-25,3.07974608695652,2.88200000000001,3.41899999999998,0.118785469147764,2.93539999999999,3.2426,2,2025,56
2025-02-26,3.19862956521739,3.04199999999997,3.45699999999999,0.0887653613087753,3.084,3.3186,2,2025,57
2025-02-27,2.9932,2.69499999999999,3.37299999999999,0.149365020696499,2.80320000000002,3.19679999999998,2,2025,58
2025-02-28,3.10825217391304,2.84100000000001,3.38499999999999,0.129111628462159,2.93900000000002,3.28399999999999,2,2025,59
2025-03-01,3.0926852173913,2.87700000000001,3.47300000000001,0.129325535448622,2.93700000000001,3.2742,3,2025,60
2025-03-02,2.92610782608696,2.72699999999998,3.40600000000001,0.131980223117125,2.77600000000001,3.11099999999999,3,2025,61
2025-03-03,2.94129913043478,2.75299999999999,3.31,0.118561856637861,2.80000000000001,3.10599999999999,3,2025,62
2025-03-04,3.20558434782609,3.077,3.42899999999997,0.0821523575992334,3.10699999999997,3.32900000000001,3,2025,63
2025-03-05,3.62989391304348,3.50599999999997,3.75999999999999,0.0565557683003359,3.548,3.69900000000001,3,2025,64
2025-03-06,3.30778260869565,3.11500000000001,3.488,0.0906129901434101,3.18099999999998,3.42660000000001,3,2025,65
2025-03-07,2.95919130434783,2.745,3.29300000000001,0.131144114126019,2.80200000000002,3.15319999999999,3,2025,66
2025-03-08,2.79946086956522,2.56900000000002,3.30399999999997,0.183766662330009,2.60500000000002,3.08099999999997,3,2025,67
2025-03-09,2.8311547826087,2.55599999999998,3.39300000000003,0.223198015334784,2.59699999999998,3.18059999999999,3,2025,68
2025-03-10,3.03513913043478,2.84399999999999,3.41500000000002,0.115019820058158,2.90439999999999,3.19799999999998,3,2025,69
2025-03-11,3.27726782608696,2.959,3.70600000000002,0.200020098096362,3,3.5506,3,2025,70
2025-03-12,3.46701739130435,3.10500000000002,4.11599999999999,0.27376518406042,3.13640000000001,3.88019999999999,3,2025,71
2025-03-13,3.54368695652174,3.20600000000002,4.05700000000002,0.234020092246834,3.26900000000001,3.90520000000001,3,2025,72
2025-03-14,3.66804695652174,3.423,4.09199999999998,0.142120818529645,3.48679999999999,3.8646,3,2025,73
2025-03-15,3.90758956521739,3.68700000000001,4.25799999999998,0.124136579956354,3.75039999999999,4.08259999999998,3,2025,74
2025-03-16,4.02442260869565,3.79899999999998,4.23000000000002,0.108045144020881,3.87020000000002,4.16420000000002,3,2025,75
2025-03-17,3.65110956521739,3.46800000000002,3.892,0.107898892030358,3.51800000000003,3.80960000000001,3,2025,76
