"date","mean.sst","min.sst","max.sst","sd","ten","nine","month","year","doy"
2026-01-02,4.97700869565217,4.68599999999998,5.48599999999999,0.19674887581207,4.762,5.28340000000002,1,2026,2
2026-01-03,5.01515478260869,4.71899999999999,5.45299999999997,0.181172657290593,4.82900000000001,5.2876,1,2026,3
2026-01-04,5.11326086956522,4.85899999999998,5.52999999999997,0.155514896546996,4.93440000000002,5.3436,1,2026,4
2026-01-05,5.19728,4.983,5.43900000000002,0.102109372255631,5.0564,5.3356,1,2026,5
2026-01-06,5.16900173913043,4.90499999999997,5.411,0.128249776699419,4.98740000000001,5.33800000000002,1,2026,6
2026-01-07,5.20606260869565,4.99200000000002,5.44299999999998,0.100989026778992,5.0674,5.33919999999999,1,2026,7
2026-01-08,5.03305391304348,4.74900000000002,5.33800000000002,0.131872333790413,4.8484,5.185,1,2026,8
2026-01-09,4.94251652173913,4.62099999999998,5.40800000000002,0.186801939090072,4.7054,5.20160000000001,1,2026,9
2026-01-10,5.13381217391304,4.77300000000002,5.57299999999998,0.197847034297857,4.88139999999999,5.4172,1,2026,10
